ndb_patch,ndb_ufes_patch_label,ndb_ufes_patch_label_status,sab_patch_label,sab_patch_label_status,patch_label_agreement_status,current_reconstructed_patch_label,current_metadata_vs_complete_patch_label_status,final_validated_wsi_id,public_wsi_pseudonym,previous_reconstructed_ndb_origin_id,previous_public_ndb_wsi_match,pixel_containment_status,x,y,width,height,linkage_evidence_level,reviewer_status,notes,origin_audit_id,sab_origin_folder,sab_origin_folder_label_normalized,current_origin_label_from_patch_csv,current_origin_label_from_sab_origin_exact_match,ndb_ufes_patch_label_source,sab_patch_label_source,dataset_use_status,patch_vs_origin_plausibility_status,coordinate_status,sab_origin_width,sab_origin_height
p3629,with_dysplasia,available,with_dysplasia,available,agrees,unknown,current_metadata_missing_patch,sab_only_wsi_0205,sab_only_wsi_0205,,,exact_pixel_match,56,51,512,512,validated_exact_sab_only,auto_validated_by_pixel_containment,"SAB WSI contains patch exactly, but no exact public NDB-UFES WSI match was found.",origin_audit_0205,benigno,without_dysplasia,,,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,metadata_insufficient,plausible_but_origin_patch_disagreement,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3630,with_dysplasia,available,with_dysplasia,available,agrees,without_dysplasia,disagrees,public_ndb_wsi_0201,public_ndb_wsi_0201,201.0,201.0,exact_pixel_match,1247,736,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0210,leucoplasia,broad_leukoplakia_unknown_dysplasia,without_dysplasia,without_dysplasia,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3631,with_dysplasia,available,with_dysplasia,available,agrees,without_dysplasia,disagrees,public_ndb_wsi_0201,public_ndb_wsi_0201,201.0,201.0,exact_pixel_match,157,440,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0210,leucoplasia,broad_leukoplakia_unknown_dysplasia,without_dysplasia,without_dysplasia,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3632,with_dysplasia,available,with_dysplasia,available,agrees,without_dysplasia,disagrees,public_ndb_wsi_0202,public_ndb_wsi_0202,202.0,202.0,exact_pixel_match,922,378,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0211,leucoplasia,broad_leukoplakia_unknown_dysplasia,without_dysplasia,without_dysplasia,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3633,with_dysplasia,available,with_dysplasia,available,agrees,unknown,current_metadata_missing_patch,public_ndb_wsi_0171,public_ndb_wsi_0171,,171.0,exact_pixel_match,1080,24,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0215,leucoplasia,broad_leukoplakia_unknown_dysplasia,,with_dysplasia,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,requires_manual_review,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3634,with_dysplasia,available,with_dysplasia,available,agrees,unknown,current_metadata_missing_patch,public_ndb_wsi_0171,public_ndb_wsi_0171,,171.0,exact_pixel_match,718,914,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0215,leucoplasia,broad_leukoplakia_unknown_dysplasia,,with_dysplasia,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,requires_manual_review,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3635,with_dysplasia,available,with_dysplasia,available,agrees,with_dysplasia,agrees,public_ndb_wsi_0171,public_ndb_wsi_0171,171.0,171.0,exact_pixel_match,378,593,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0215,leucoplasia,broad_leukoplakia_unknown_dysplasia,with_dysplasia,with_dysplasia,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,requires_manual_review,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3636,with_dysplasia,available,with_dysplasia,available,agrees,oscc,disagrees,public_ndb_wsi_0178,public_ndb_wsi_0178,178.0,178.0,exact_pixel_match,961,397,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0217,carcinoma,oscc,oscc,oscc,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3637,with_dysplasia,available,with_dysplasia,available,agrees,oscc,disagrees,public_ndb_wsi_0178,public_ndb_wsi_0178,178.0,178.0,exact_pixel_match,299,305,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0217,carcinoma,oscc,oscc,oscc,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3638,with_dysplasia,available,with_dysplasia,available,agrees,oscc,disagrees,public_ndb_wsi_0178,public_ndb_wsi_0178,178.0,178.0,exact_pixel_match,92,189,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0217,carcinoma,oscc,oscc,oscc,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3639,with_dysplasia,available,with_dysplasia,available,agrees,oscc,disagrees,public_ndb_wsi_0176,public_ndb_wsi_0176,176.0,176.0,exact_pixel_match,482,161,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0218,carcinoma,oscc,oscc,oscc,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3640,with_dysplasia,available,with_dysplasia,available,agrees,oscc,disagrees,public_ndb_wsi_0177,public_ndb_wsi_0177,177.0,177.0,exact_pixel_match,573,572,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0221,carcinoma,oscc,oscc,oscc,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3641,with_dysplasia,available,with_dysplasia,available,agrees,oscc,disagrees,public_ndb_wsi_0177,public_ndb_wsi_0177,177.0,177.0,exact_pixel_match,737,382,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0221,carcinoma,oscc,oscc,oscc,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3642,with_dysplasia,available,with_dysplasia,available,agrees,without_dysplasia,disagrees,public_ndb_wsi_0184,public_ndb_wsi_0184,184.0,184.0,exact_pixel_match,963,51,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0222,leucoplasia,broad_leukoplakia_unknown_dysplasia,without_dysplasia,without_dysplasia,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3643,with_dysplasia,available,with_dysplasia,available,agrees,without_dysplasia,disagrees,public_ndb_wsi_0184,public_ndb_wsi_0184,184.0,184.0,exact_pixel_match,903,138,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0222,leucoplasia,broad_leukoplakia_unknown_dysplasia,without_dysplasia,without_dysplasia,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3644,with_dysplasia,available,with_dysplasia,available,agrees,without_dysplasia,disagrees,public_ndb_wsi_0184,public_ndb_wsi_0184,184.0,184.0,exact_pixel_match,1214,283,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0222,leucoplasia,broad_leukoplakia_unknown_dysplasia,without_dysplasia,without_dysplasia,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3645,with_dysplasia,available,with_dysplasia,available,agrees,with_dysplasia,agrees,public_ndb_wsi_0187,public_ndb_wsi_0187,187.0,187.0,exact_pixel_match,736,364,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0226,leucoplasia,broad_leukoplakia_unknown_dysplasia,with_dysplasia,with_dysplasia,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,requires_manual_review,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3646,with_dysplasia,available,with_dysplasia,available,agrees,with_dysplasia,agrees,public_ndb_wsi_0187,public_ndb_wsi_0187,187.0,187.0,exact_pixel_match,859,278,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0226,leucoplasia,broad_leukoplakia_unknown_dysplasia,with_dysplasia,with_dysplasia,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,requires_manual_review,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3647,with_dysplasia,available,with_dysplasia,available,agrees,with_dysplasia,agrees,public_ndb_wsi_0187,public_ndb_wsi_0187,187.0,187.0,exact_pixel_match,653,109,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0226,leucoplasia,broad_leukoplakia_unknown_dysplasia,with_dysplasia,with_dysplasia,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,requires_manual_review,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3648,with_dysplasia,available,with_dysplasia,available,agrees,with_dysplasia,agrees,public_ndb_wsi_0186,public_ndb_wsi_0186,186.0,186.0,exact_pixel_match,1042,952,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0227,leucoplasia,broad_leukoplakia_unknown_dysplasia,with_dysplasia,with_dysplasia,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,requires_manual_review,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3649,with_dysplasia,available,with_dysplasia,available,agrees,with_dysplasia,agrees,public_ndb_wsi_0186,public_ndb_wsi_0186,186.0,186.0,exact_pixel_match,1218,409,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0227,leucoplasia,broad_leukoplakia_unknown_dysplasia,with_dysplasia,with_dysplasia,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,requires_manual_review,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3650,with_dysplasia,available,with_dysplasia,available,agrees,unknown,current_metadata_missing_patch,public_ndb_wsi_0190,public_ndb_wsi_0190,,190.0,exact_pixel_match,748,303,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0228,leucoplasia,broad_leukoplakia_unknown_dysplasia,,with_dysplasia,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,requires_manual_review,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3651,with_dysplasia,available,with_dysplasia,available,agrees,with_dysplasia,agrees,public_ndb_wsi_0190,public_ndb_wsi_0190,190.0,190.0,exact_pixel_match,606,72,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0228,leucoplasia,broad_leukoplakia_unknown_dysplasia,with_dysplasia,with_dysplasia,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,requires_manual_review,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3652,with_dysplasia,available,with_dysplasia,available,agrees,with_dysplasia,agrees,public_ndb_wsi_0190,public_ndb_wsi_0190,190.0,190.0,exact_pixel_match,895,471,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0228,leucoplasia,broad_leukoplakia_unknown_dysplasia,with_dysplasia,with_dysplasia,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,requires_manual_review,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3653,with_dysplasia,available,with_dysplasia,available,agrees,with_dysplasia,agrees,public_ndb_wsi_0188,public_ndb_wsi_0188,188.0,188.0,exact_pixel_match,105,503,512,512,validated_exact_public_wsi,auto_validated_by_pixel_containment,,origin_audit_0229,leucoplasia,broad_leukoplakia_unknown_dysplasia,with_dysplasia,with_dysplasia,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,requires_manual_review,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3654,with_dysplasia,available,with_dysplasia,available,agrees,oscc,disagrees,public_ndb_wsi_0194,public_ndb_wsi_0194,194.0,194.0,exact_pixel_match,772,594,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0230,carcinoma,oscc,oscc,oscc,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3655,with_dysplasia,available,with_dysplasia,available,agrees,oscc,disagrees,public_ndb_wsi_0194,public_ndb_wsi_0194,194.0,194.0,exact_pixel_match,23,1020,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0230,carcinoma,oscc,oscc,oscc,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3656,with_dysplasia,available,with_dysplasia,available,agrees,oscc,disagrees,public_ndb_wsi_0191,public_ndb_wsi_0191,191.0,191.0,exact_pixel_match,30,250,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0231,carcinoma,oscc,oscc,oscc,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3657,with_dysplasia,available,with_dysplasia,available,agrees,oscc,disagrees,public_ndb_wsi_0191,public_ndb_wsi_0191,191.0,191.0,exact_pixel_match,1305,280,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0231,carcinoma,oscc,oscc,oscc,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3658,with_dysplasia,available,with_dysplasia,available,agrees,oscc,disagrees,public_ndb_wsi_0191,public_ndb_wsi_0191,191.0,191.0,exact_pixel_match,465,44,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0231,carcinoma,oscc,oscc,oscc,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
p3659,with_dysplasia,available,with_dysplasia,available,agrees,oscc,disagrees,public_ndb_wsi_0192,public_ndb_wsi_0192,192.0,192.0,exact_pixel_match,405,0,512,512,validated_exact_with_metadata_conflict,expert_metadata_review_recommended,"Patch-to-WSI linkage is exact, but label or metadata sources disagree. Current reconstructed metadata label differs from the complete parsed patch label CSV.",origin_audit_0232,carcinoma,oscc,oscc,oscc,sabpatch_parsed_test.csv,sabpatch_parsed_test.csv,source_disagreement,plausible,recovered_from_sab_exact_or_near_pixel_match,2048,1536
